repository_full_name,title,author,created_at,merged_at,number,lead_time_days,"target_authors"
"pagopa/io-services-cms","[IOPAE-1245] Zone Redundancy and lower sku for cms webapp plan","giamma1295",2024-06-20T15:14:09Z,2024-06-21T08:59:07Z,926,0.74,""
"pagopa/io-services-cms","Revert ""[IOPAE-1245] Zone Redundancy and lower sku for cms webapp pla…","giamma1295",2024-06-21T11:58:15Z,2024-06-21T12:10:16Z,929,0.01,""
"pagopa/io-services-cms","[IOPAE-1244] io-services-cms ITN migration","giamma1295",2024-06-25T09:16:31Z,2024-07-16T12:06:41Z,932,21.12,""
"pagopa/io-services-cms","change search hight latency alert severity","StefanoDoc",2024-07-02T08:01:32Z,2024-07-02T08:30:10Z,934,0.02,""
"pagopa/io-services-cms","fix snet cidr io-services-cms itn","giamma1295",2024-07-16T12:35:52Z,2024-07-16T12:39:06Z,948,0.00,""
"pagopa/io-services-cms","Fix app-be db name on cms itn","giamma1295",2024-07-19T12:37:08Z,2024-07-19T15:26:19Z,957,0.12,""
"pagopa/io-services-cms","[EC-369] Use AD authentication instead of connection string for TF state","Krusty93",2024-07-19T15:11:17Z,2024-07-19T15:18:01Z,960,0.00,"krusty93"
"pagopa/io-services-cms","switch Apim cms instance weu -> itn","giamma1295",2024-07-25T13:00:53Z,2024-07-25T13:30:27Z,963,0.02,""
"pagopa/io-services-cms","fix cms itn url","giamma1295",2024-07-25T13:41:26Z,2024-07-25T13:55:29Z,964,0.01,""
"pagopa/io-services-cms","Switch async fn cms weu itn","giamma1295",2024-07-25T15:18:47Z,2024-07-25T15:54:25Z,965,0.02,""
"pagopa/io-services-cms","Clean after cms itn migration","giamma1295",2024-07-26T10:52:25Z,2024-07-29T07:37:08Z,966,2.86,""
"pagopa/io-services-cms","[IOPAE-1246]: Migrate Backoffice to ITN, enabling Zone Reundancy and Private Endpoint","giamma1295",2024-07-30T14:38:45Z,2024-08-01T14:58:48Z,968,2.01,""
"pagopa/io-services-cms","Migrate keyvault in ITN region","giamma1295",2024-08-02T09:16:54Z,2024-08-02T09:51:59Z,970,0.02,""
"pagopa/io-services-cms","fix: Itn keyvault now accessible from cicd identities","christian-calabrese",2024-08-02T10:42:04Z,2024-08-02T10:50:03Z,971,0.01,"christian-calabrese"
"pagopa/io-services-cms","ITN key vault secrets","giamma1295",2024-08-05T08:51:24Z,2024-08-05T14:12:55Z,972,0.22,""
"pagopa/io-services-cms","fix: Application insights instrumentation key is not shown as clear text","christian-calabrese",2024-08-05T11:13:32Z,2024-08-05T14:06:32Z,975,0.12,"christian-calabrese"
"pagopa/io-services-cms","[IOPAE-1246] Backoffice ITN final config","giamma1295",2024-08-07T07:40:18Z,2024-08-07T10:15:23Z,977,0.11,""
"pagopa/io-services-cms","Remove Backoffice on WEU region","giamma1295",2024-08-09T12:28:42Z,2024-08-21T08:02:47Z,980,11.82,""
"pagopa/io-services-cms","[IOPAE-1343] set new cms headers","rodoviti",2024-09-03T17:09:09Z,2024-09-05T06:53:36Z,997,1.57,""
"pagopa/io-services-cms","[iopae-1382] avoid setting groupid via apim","rodoviti",2024-09-16T07:45:28Z,2024-09-27T07:32:55Z,1011,10.99,""
"pagopa/io-services-cms","[IOPAE-1071] create new cosmos container services-history-test","giamma1295",2024-09-25T14:56:42Z,2024-09-26T07:26:42Z,1023,0.69,""
"pagopa/io-services-cms","Use only 1 worker","rodoviti",2024-09-25T15:27:29Z,2024-09-25T16:20:44Z,1024,0.04,""
"pagopa/io-services-cms","enable built-in alerts (from dx module)","rodoviti",2024-09-25T17:55:55Z,2024-09-26T07:34:49Z,1025,0.57,""
"pagopa/io-services-cms","[CES-110] Switch Messages Cosmos secondary location to ItalyNorth","mamu0",2024-09-26T09:22:03Z,2024-09-26T15:25:43Z,1027,0.25,"mamu0"
"pagopa/io-services-cms","Patch infra wallet","rodoviti",2024-10-01T11:18:56Z,2024-10-01T13:25:53Z,1033,0.09,""
"pagopa/io-services-cms","Eventhub for PDND Data Ingestion","giamma1295",2024-10-09T10:07:43Z,2024-10-14T11:33:56Z,1038,5.06,""
"pagopa/io-services-cms","[#IOPAE-1436] Removed unsupported CPU metric alert for elt eventhub","giamma1295",2024-10-14T11:55:57Z,2024-10-14T12:00:08Z,1043,0.00,""
"pagopa/io-services-cms","[#IOPAE-1457] Ingestion service publication","giamma1295",2024-10-15T15:06:12Z,2024-10-18T16:05:18Z,1048,3.04,""
"pagopa/io-services-cms","[#IOPAE-1467] Ingestion service lifecycle","StefanoDoc",2024-10-17T15:42:56Z,2024-10-24T15:30:35Z,1050,6.99,""
"pagopa/io-services-cms","[IOPAE-1468] ingestion service history","StefanoDoc",2024-10-21T13:47:18Z,2024-10-24T14:22:57Z,1056,3.02,""
"pagopa/io-services-cms","[IOPAE-1445] create services-topic eventhub","StefanoDoc",2024-10-22T13:25:57Z,2024-10-24T08:02:03Z,1060,1.78,""
"pagopa/io-services-cms","[IOPAE-1445] ingestion services topics with eventhub","StefanoDoc",2024-10-24T12:49:40Z,2024-10-29T16:03:51Z,1061,5.13,""
"pagopa/io-services-cms","[CES-119] Update Cosmos network settings after manual failover","Krusty93",2024-10-30T16:03:36Z,2024-10-31T15:11:03Z,1065,0.96,"krusty93"
"pagopa/io-services-cms","[CES-68] Added configuration for APIM migration to itn","mamu0",2024-11-04T10:38:35Z,2024-11-18T15:58:26Z,1067,14.22,"mamu0"
"pagopa/io-services-cms","[IOPAE-1521]Enable ingestion functions","StefanoDoc",2024-11-04T15:33:53Z,2024-11-06T12:50:37Z,1068,1.89,""
"pagopa/io-services-cms","[CES-500] Update Cosmos DB secondary region","Krusty93",2024-11-12T13:39:29Z,2024-11-12T14:26:30Z,1071,0.03,"krusty93"
"pagopa/io-services-cms","[IOPAE-1606]Add scope field to automatic controls","StefanoDoc",2024-12-02T08:53:38Z,2024-12-02T09:05:24Z,1087,0.01,""
"pagopa/io-services-cms","Delete poison alert","giamma1295",2024-12-04T15:01:05Z,2024-12-04T15:06:14Z,1089,0.00,""
"pagopa/io-services-cms","create poison alert","giamma1295",2024-12-04T15:44:00Z,2024-12-04T15:49:02Z,1090,0.00,""
"pagopa/io-services-cms","[IOPAE-1617] Update Featured Services","giamma1295",2024-12-05T10:54:41Z,2024-12-05T14:49:21Z,1091,0.16,""
"pagopa/io-services-cms","[IOPAE-1641] selfcare groups change feed integration","rodoviti",2024-12-13T15:50:46Z,2024-12-16T11:38:34Z,1097,2.82,""
"pagopa/io-services-cms","[IOPAE-1641]  fix sticky app settings","rodoviti",2024-12-16T15:36:16Z,2024-12-16T15:54:01Z,1099,0.01,""
"pagopa/io-services-cms","[IOPAE-1645] add sync-group-poison queue","rodoviti",2025-01-09T16:42:15Z,2025-01-09T16:47:51Z,1112,0.00,""
"pagopa/io-services-cms","fix infra drift detection","leopoldo94",2025-01-20T11:22:57Z,2025-01-20T11:49:15Z,1115,0.02,""
"pagopa/io-services-cms","duplicate org index","rodoviti",2025-01-22T11:53:22Z,2025-01-22T15:48:32Z,1121,0.16,""
"pagopa/io-services-cms","use ai connection_string instead of instrumentation_key","rodoviti",2025-01-22T16:20:00Z,2025-01-22T16:41:20Z,1123,0.01,""
"pagopa/io-services-cms","remove useless resources","rodoviti",2025-01-22T17:04:30Z,2025-01-22T17:17:14Z,1124,0.01,""
"pagopa/io-services-cms","Patch ai instr key","rodoviti",2025-01-22T18:23:22Z,2025-01-22T18:33:15Z,1126,0.01,""
"pagopa/io-services-cms","use ai connection_string instead of instrumentation_key","rodoviti",2025-01-23T10:07:03Z,2025-01-23T10:16:44Z,1128,0.01,""
"pagopa/io-services-cms","[IOPAE-1704] Setting up Module Locking & Migrating to Registry Modules","StefanoDoc",2025-01-23T11:45:17Z,2025-01-30T16:17:05Z,1130,7.19,""
"pagopa/io-services-cms","[CES-588] IAM: replace io-p-adgroup-developers with io-p-adgroup-svc-admins/developers","Krusty93",2025-01-28T15:06:20Z,2025-01-31T14:39:17Z,1136,2.98,"krusty93"
"pagopa/io-services-cms","fix: remove unused apim snet","StefanoDoc",2025-01-30T14:55:33Z,2025-01-31T10:10:43Z,1141,0.80,""
"pagopa/io-services-cms","[CES-589] Use Entra ID to log into Storage Account in Terraform configurations","Krusty93",2025-02-06T09:02:44Z,2025-02-06T09:07:50Z,1151,0.00,"krusty93"
"pagopa/io-services-cms","[IOPAE-1304] add postgres flexible servers for migration","rodoviti",2025-02-17T10:16:57Z,2025-02-19T11:22:21Z,1163,2.05,""
"pagopa/io-services-cms","[IOPAE-1304] remove standby_availability_zone postgres attribute","rodoviti",2025-02-19T14:46:33Z,2025-02-19T14:54:08Z,1166,0.01,""
"pagopa/io-services-cms","[IOPAE-1304] remove zone postgres attribute","rodoviti",2025-02-19T15:03:25Z,2025-02-19T15:05:05Z,1167,0.00,""
"pagopa/io-services-cms","[IOPAE-1304] add postgre flexible servers using dx modules","rodoviti",2025-02-20T11:22:13Z,2025-02-21T14:07:35Z,1170,1.11,""
"pagopa/io-services-cms","[IOPAE-1847] switch apim weu to apim itn","StefanoDoc",2025-02-20T13:52:10Z,2025-03-05T07:03:09Z,1171,12.72,""
"pagopa/io-services-cms","[FIX] Updated bootstrap version","mamu0",2025-02-21T16:44:53Z,2025-02-21T17:00:21Z,1176,0.01,"mamu0"
"pagopa/io-services-cms","[IOPAE-1304] fix data source refs for admin credentials","rodoviti",2025-02-24T15:44:52Z,2025-02-24T16:23:00Z,1179,0.03,""
"pagopa/io-services-cms","[FIX] Removed PostgreSQL runtime server","mamu0",2025-02-25T12:48:22Z,2025-02-25T15:56:26Z,1181,0.13,"mamu0"
"pagopa/io-services-cms","patch: remove apim weu refs","rodoviti",2025-03-11T12:24:59Z,2025-03-11T14:24:26Z,1205,0.08,""
"pagopa/io-services-cms","patch: remove subsmigrations pgflex","rodoviti",2025-03-11T15:09:23Z,2025-03-11T17:10:29Z,1207,0.08,""
"pagopa/io-services-cms","patch: remove useless access policy","rodoviti",2025-03-11T15:25:26Z,2025-03-11T16:51:28Z,1208,0.06,""
"pagopa/io-services-cms","Migrate to new terraform registry namespace","christian-calabrese",2025-03-19T15:15:53Z,2025-03-20T09:46:47Z,1215,0.77,"christian-calabrese"
"pagopa/io-services-cms","[IOPAE-1919] add eventhub , queue for ingestion activations","leopoldo94",2025-03-28T10:14:12Z,2025-04-09T08:31:23Z,1218,11.93,""
"pagopa/io-services-cms","[IOPAE-1942] Open Group ApiKey feature to all institutions","giuseppedipinto",2025-03-31T10:03:48Z,2025-03-31T10:34:15Z,1221,0.02,""
"pagopa/io-services-cms","fix: update app-service and group_authz var","StefanoDoc",2025-03-31T12:00:03Z,2025-03-31T12:52:38Z,1222,0.04,""
"pagopa/io-services-cms","[IOPAE-1666] update featured services and institutions","StefanoDoc",2025-04-04T12:10:31Z,2025-04-07T08:02:32Z,1224,2.83,""
"pagopa/io-services-cms","[IOPAE-1918] functions ingestion activation","leopoldo94",2025-04-08T14:05:13Z,2025-04-10T09:25:04Z,1228,1.81,""
"pagopa/io-services-cms","[IOPAE-1919] eh activations connection string","leopoldo94",2025-04-09T12:40:18Z,2025-04-09T12:46:48Z,1229,0.00,""
"pagopa/io-services-cms","[IOPAE-1946]update cms to node 20","StefanoDoc",2025-04-09T14:06:55Z,2025-04-14T11:09:24Z,1231,4.88,""
"pagopa/io-services-cms","fix: pdv api key reference","leopoldo94",2025-04-10T14:24:20Z,2025-04-10T14:41:52Z,1234,0.01,""
"pagopa/io-services-cms","add adf to cms cosmos reader","rodoviti",2025-04-28T15:29:24Z,2025-04-28T15:36:45Z,1252,0.01,""
"pagopa/io-services-cms","add azurerm_cosmosdb_sql_role_assignment to adf","rodoviti",2025-04-28T16:10:42Z,2025-04-30T09:04:27Z,1253,1.70,""
"pagopa/io-services-cms","[IOPAE-1966]switch cms keyvault pointing to itn","StefanoDoc",2025-04-30T14:49:05Z,2025-05-06T07:47:51Z,1258,5.71,""
"pagopa/io-services-cms","add role to cms db","rodoviti",2025-04-30T14:58:15Z,2025-04-30T15:07:36Z,1259,0.01,""
"pagopa/io-services-cms","[IOPAE-2061] add slack integration to tf drift detection gha","rodoviti",2025-05-28T09:20:40Z,2025-05-29T09:42:02Z,1268,1.01,""
"pagopa/io-services-cms","Upgrade Bootstrap module to get new Opex role","Krusty93",2025-05-28T09:57:07Z,2025-05-28T10:01:47Z,1269,0.00,"krusty93"
"pagopa/io-services-cms","[IOPAE-2028] add new domain-specific error action group","rodoviti",2025-05-30T10:25:18Z,2025-06-03T12:25:58Z,1271,4.08,""
"pagopa/io-services-cms","[IOPAE-2027]  use domain specific eag","rodoviti",2025-06-03T14:39:25Z,2025-06-03T15:39:29Z,1274,0.04,""
"pagopa/io-services-cms","[IOPAE-2051] institution aggregator openapi definition","rodoviti",2025-06-05T15:29:46Z,2025-06-06T07:48:51Z,1278,0.68,""
"pagopa/io-services-cms","patch: temporary add common error action group to ai-search alerts","rodoviti",2025-06-09T09:04:01Z,2025-06-09T13:42:19Z,1281,0.19,""
"pagopa/io-services-cms","patch: add slack email integration to domain-specific eag","rodoviti",2025-06-10T09:29:51Z,2025-06-11T12:39:56Z,1283,1.13,""
"pagopa/io-services-cms","migrate sa to dx module","rodoviti",2025-07-03T14:15:46Z,2025-07-11T08:53:56Z,1301,7.78,""
"pagopa/io-services-cms","[IOPAE-2097] create container for activations","rodoviti",2025-07-04T10:55:45Z,2025-07-07T14:18:13Z,1302,3.14,""
"pagopa/io-services-cms","[#IOPAE-2094] update min version of cosmos TLS ","StefanoDoc",2025-07-08T11:25:54Z,2025-07-11T10:52:38Z,1305,2.98,""
"pagopa/io-services-cms","[IOPAE-2098] update ingestion function","leopoldo94",2025-07-11T15:01:20Z,2025-07-18T10:21:36Z,1306,6.81,""
"pagopa/io-services-cms","[IOPAE-1949] sync activations from legacy","rodoviti",2025-07-14T12:50:23Z,2025-07-17T06:46:43Z,1307,2.75,""
"pagopa/io-services-cms","[#IOPAE-2108]create subnet for postgres reviewer on itn","StefanoDoc",2025-07-15T08:14:44Z,2025-07-15T14:42:26Z,1308,0.27,""
"pagopa/io-services-cms","Remove dx next cidr resource","christian-calabrese",2025-07-16T09:51:38Z,2025-07-16T10:30:42Z,1310,0.03,"christian-calabrese"
"pagopa/io-services-cms","[#IOPAE-2108] migrate postgres to itn","StefanoDoc",2025-07-17T14:50:13Z,2025-07-23T09:36:53Z,1312,5.78,""
"pagopa/io-services-cms","[#IOPAE-2108]remove weu postgres and resources","StefanoDoc",2025-07-18T08:00:35Z,2025-07-23T15:02:59Z,1314,5.29,""
"pagopa/io-services-cms","chore: add blob storage writer role to cms function app","leopoldo94",2025-07-22T07:55:50Z,2025-07-23T15:21:17Z,1317,1.31,""
"pagopa/io-services-cms","chore: activate sync from legacy function","leopoldo94",2025-07-24T13:17:20Z,2025-07-24T14:22:31Z,1322,0.05,""
"pagopa/io-services-cms","[IOPAE-2108] update postgres module and remove subnet_pep_id","StefanoDoc",2025-07-28T08:55:56Z,2025-08-04T08:17:33Z,1326,6.97,""
"pagopa/io-services-cms","chore: activate the ingestion activations function","leopoldo94",2025-07-29T07:33:44Z,2025-08-04T08:33:28Z,1327,6.04,""
"pagopa/io-services-cms","[IOPAE-2003] Removed category and custom_special_flow from openapi of cms","Iustin-Burlacu",2025-07-31T08:48:47Z,2025-07-31T10:54:33Z,1331,0.09,""
"pagopa/io-services-cms","[IOPAE-2133] Remove featured service","giuseppedipinto",2025-08-04T10:44:01Z,2025-08-04T12:51:24Z,1334,0.09,""
"pagopa/io-services-cms","patch roles for activations blob storage","leopoldo94",2025-08-07T15:02:59Z,2025-08-26T10:19:12Z,1338,18.80,""
"pagopa/io-services-cms","[IOPAE 2135] Scale up tier of function app be from standard to premium","Iustin-Burlacu",2025-08-26T15:30:37Z,2025-08-27T08:53:41Z,1341,0.72,""
"pagopa/io-services-cms","Upgrade cms postgres version to 16","Iustin-Burlacu",2025-09-10T17:28:04Z,2025-09-11T08:32:13Z,1357,0.63,""
"pagopa/io-services-cms","Migrate bootstrap to v3","Krusty93",2025-09-24T10:29:27Z,2025-09-29T14:00:45Z,1360,5.15,"krusty93"
"pagopa/io-services-cms","Add carta della cultura as a featured service","Iustin-Burlacu",2025-09-29T14:16:15Z,2025-10-07T17:34:35Z,1366,8.14,""
"pagopa/io-services-cms","Add Container App Environment for domain apps","Krusty93",2025-10-08T10:52:05Z,2025-10-08T11:08:13Z,1368,0.01,"krusty93"
"pagopa/io-services-cms","Add App Backend as Container App","rodoviti",2025-10-08T15:56:51Z,2025-10-09T17:26:12Z,1369,1.06,""
"pagopa/io-services-cms","fix rbac roles","rodoviti",2025-10-10T16:04:38Z,2025-10-10T18:00:53Z,1371,0.08,""
"pagopa/io-services-cms","increment CA concurrent_requests","rodoviti",2025-10-13T09:59:01Z,2025-10-13T10:27:41Z,1372,0.02,""
"pagopa/io-services-cms","switch app-be sa reference","rodoviti",2025-10-13T13:32:28Z,2025-10-13T15:48:36Z,1373,0.09,""
"pagopa/io-services-cms","Chores/upgrade cms sa module","rodoviti",2025-10-15T14:22:21Z,2025-10-15T15:31:12Z,1374,0.05,""
"pagopa/io-services-cms","fine tuning app-be autoscaler","rodoviti",2025-10-24T08:23:15Z,2025-10-28T11:59:18Z,1377,4.15,""
"pagopa/io-services-cms","[IOPAE-255] remove CdC from featured services list","rodoviti",2025-10-31T08:54:43Z,2025-10-31T09:44:37Z,1381,0.03,""
"pagopa/io-services-cms","pre-scale services for Bonus Elettrodomestici","rodoviti",2025-11-03T11:37:42Z,2025-11-03T16:09:25Z,1382,0.19,""
"pagopa/io-services-cms","Use managed identity instead of Service Principal to access APIM","rodoviti",2025-11-04T15:20:59Z,2025-11-10T14:16:23Z,1383,5.96,""
"pagopa/io-services-cms","fix bo apim rbac","rodoviti",2025-11-10T16:18:18Z,2025-11-10T16:29:21Z,1385,0.01,""
"pagopa/io-services-cms","fix cms and bo apim role","rodoviti",2025-11-10T17:11:55Z,2025-11-10T17:25:13Z,1386,0.01,""
"pagopa/io-services-cms","fix bo apim role","rodoviti",2025-11-10T17:52:25Z,2025-11-10T17:58:15Z,1387,0.00,""
"pagopa/io-services-cms","remove service principal credentials references","rodoviti",2025-11-11T08:53:17Z,2025-11-11T10:18:56Z,1388,0.06,""
"pagopa/io-services-cms","upgrade pagopa-dx/azure-app-service module","rodoviti",2025-11-11T14:35:09Z,2025-11-11T14:56:42Z,1389,0.01,""
