created_at,repository_full_name,conclusion,updated_at,status,id,workflow_id
2025-09-12T08:47:26Z,pagopa/plsm-service-management,success,2025-09-12T08:48:34Z,completed,17669505129,188300459
2025-09-12T06:26:45Z,pagopa/plsm-service-management,success,2025-09-12T06:27:46Z,completed,17666473817,188300459
2025-09-12T07:34:49Z,pagopa/plsm-service-management,success,2025-09-12T07:35:50Z,completed,17667886918,188300459
2025-09-12T08:47:17Z,pagopa/plsm-service-management,success,2025-09-12T08:48:26Z,completed,17669501144,188300459
2025-09-12T08:18:17Z,pagopa/plsm-service-management,success,2025-09-12T08:19:22Z,completed,17668836931,188300459
2025-09-29T13:46:02Z,pagopa/plsm-service-management,success,2025-09-29T13:47:05Z,completed,18099181175,188300459
2025-09-12T08:14:56Z,pagopa/plsm-service-management,success,2025-09-12T08:16:09Z,completed,17668756507,188300459
2025-09-12T08:46:48Z,pagopa/plsm-service-management,success,2025-09-12T08:47:58Z,completed,17669490689,188300459
2025-09-11T21:17:03Z,pagopa/plsm-service-management,success,2025-09-11T21:18:05Z,completed,17657554437,188300459
2025-09-12T08:33:34Z,pagopa/plsm-service-management,success,2025-09-12T08:34:29Z,completed,17669188509,188300459
2025-09-12T07:15:00Z,pagopa/plsm-service-management,success,2025-09-12T07:16:27Z,completed,17667441406,188300459
2025-09-30T12:46:37Z,pagopa/plsm-service-management,success,2025-09-30T12:50:25Z,completed,18130352254,188656777
